186: (-2.000000, 0.880000)
187: (-2.000000, 0.960000)
188: (-2.000000, 1.040000)
189: (-2.000000, 1.120000)
190: (-2.000000, 1.200000)
191: (-2.000000, 1.280000)
192: (-2.000000, 1.360000)
193: (-2.000000, 1.440000)
194: (-2.000000, 1.520000)
195: (-2.000000, 1.600000)
196: (-2.000000, 1.680000)
197: (-2.000000, 1.760000)
198: (-2.000000, 1.840000)
199: (-2.000000, 1.920000)
