71: (-1.989519, -7.748665)
72: (-1.499051, -7.858298)
73: (-1.002666, -7.936918)
74: (-0.502324, -7.984214)
75: (-0.000000, -8.000000)
76: (0.502324, -7.984214)
77: (1.002666, -7.936918)
78: (1.499051, -7.858298)
79: (1.989519, -7.748665)
80: (2.472136, -7.608452)
81: (2.944996, -7.438212)
82: (3.406234, -7.238616)
83: (3.854029, -7.010453)
84: (4.286614, -6.754623)
85: (4.702282, -6.472136)
86: (5.099392, -6.164106)
87: (5.476377, -5.831749)
88: (5.831749, -5.476377)
89: (6.164106, -5.099392)
90: (6.472136, -4.702282)
91: (6.754623, -4.286614)
92: (7.010453, -3.854029)
93: (7.238616, -3.406234)
94: (7.438212, -2.944996)
95: (7.608452, -2.472136)
96: (7.748665, -1.989519)
97: (7.858298, -1.499051)
98: (7.936918, -1.002666)
99: (7.984214, -0.502324)
100: (3.992107, 0.251162)
101: (3.968459, 0.501333)
102: (3.929149, 0.749525)
103: (3.874333, 0.994760)
104: (3.804226, 1.236068)
105: (3.719106, 1.472498)
106: (3.619308, 1.703117)
107: (3.505227, 1.927015)
108: (3.377312, 2.143307)
109: (3.236068, 2.351141)
110: (3.082053, 2.549696)
111: (2.915875, 2.738188)
112: (2.738188, 2.915875)
113: (2.549696, 3.082053)
114: (2.351141, 3.236068)
115: (2.143307, 3.377312)
116: (1.927015, 3.505227)
117: (1.703117, 3.619308)
118: (1.472498, 3.719106)
119: (1.236068, 3.804226)
120: (0.994760, 3.874333)
121: (0.749525, 3.929149)
122: (0.501333, 3.968459)
123: (0.251162, 3.992107)
124: (0.000000, 4.000000)
125: (-0.251162, 3.992107)
126: (-0.501333, 3.968459)
127: (-0.749525, 3.929149)
128: (-0.994760, 3.874333)
129: (-1.236068, 3.804226)
130: (-1.472498, 3.719106)
131: (-1.703117, 3.619308)
132: (-1.927015, 3.505227)
133: (-2.143307, 3.377312)
134: (-2.351141, 3.236068)
135: (-2.549696, 3.082053)
136: (-2.738188, 2.915875)
137: (-2.915875, 2.738188)
138: (-3.082053, 2.549696)
139: (-3.236068, 2.351141)
140: (-3.377312, 2.143307)
141: (-3.505227, 1.927015)
142: (-3.619308, 1.703117)
143: (-3.719106, 1.472498)
144: (-3.804226, 1.236068)
145: (-3.874333, 0.994760)
146: (-3.929149, 0.749525)
147: (-3.968459, 0.501333)
148: (-3.992107, 0.251162)
149: (-4.000000, 0.000000)
150: (-3.992107, -0.251162)
151: (-3.968459, -0.501333)
152: (-3.929149, -0.749525)
153: (-3.874333, -0.994760)
154: (-3.804226, -1.236068)
155: (-3.719106, -1.472498)
156: (-3.619308, -1.703117)
157: (-3.505227, -1.927015)
158: (-3.377312, -2.143307)
159: (-3.236068, -2.351141)
160: (-3.082053, -2.549696)
161: (-2.915875, -2.738188)
162: (-2.738188, -2.915875)
163: (-2.549696, -3.082053)
164: (-2.351141, -3.236068)
165: (-2.143307, -3.377312)
166: (-1.927015, -3.505227)
167: (-1.703117, -3.619308)
168: (-1.472498, -3.719106)
169: (-1.236068, -3.804226)
170: (-0.994760, -3.874333)
171: (-0.749525, -3.929149)
172: (-0.501333, -3.968459)
173: (-0.251162, -3.992107)
174: (-0.000000, -4.000000)
175: (0.251162, -3.992107)
176: (0.501333, -3.968459)
177: (0.749525, -3.929149)
178: (0.994760, -3.874333)
179: (1.236068, -3.804226)
180: (1.472498, -3.719106)
181: (1.703117, -3.619308)
182: (1.927015, -3.505227)
183: (2.143307, -3.377312)
184: (2.351141, -3.236068)
185: (2.549696, -3.082053)
186: (2.738188, -2.915875)
187: (2.915875, -2.738188)
188: (3.082053, -2.549696)
189: (3.236068, -2.351141)
190: (3.377312, -2.143307)
191: (3.505227, -1.927015)
192: (3.619308, -1.703117)
193: (3.719106, -1.472498)
194: (3.804226, -1.236068)
195: (3.874333, -0.994760)
196: (3.929149, -0.749525)
197: (3.968459, -0.501333)
198: (3.992107, -0.251162)
199: (4.000000, -0.000000)
